participant,task,task_explanation_group,explanation_type,has_causal_explanation,relevant_dim,irrelevant_dim,stripes_high,feet_high,feet_discrete_slider.response,feature_dimension,feature_importance,time,feature_relevance
289,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
270,predict,predict,,,stripes,feet,W,C,Yes,stripes,-5.0,mid,relevant
254,predict,predict,,,stripes,feet,W,C,Yes,stripes,0.0,mid,relevant
186,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
40,predict,predict,,,stripes,feet,E,F,Yes,stripes,5.0,mid,relevant
266,predict,predict,,,stripes,feet,W,C,No,stripes,6.0,mid,relevant
132,predict,predict,,,stripes,feet,E,C,Yes,stripes,-3.0,mid,relevant
245,predict,predict,,,feet,stripes,W,C,Yes,stripes,-3.0,mid,irrelevant
62,predict,predict,,,stripes,feet,W,C,No,stripes,0.0,mid,relevant
101,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
256,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
173,predict,predict,,,feet,stripes,E,C,Yes,stripes,3.0,mid,irrelevant
201,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
233,predict,predict,,,feet,stripes,E,C,Yes,stripes,6.0,mid,irrelevant
283,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
24,predict,predict,,,stripes,feet,E,C,No,stripes,7.0,mid,relevant
135,predict,predict,,,feet,stripes,E,F,Yes,stripes,3.0,mid,irrelevant
91,predict,predict,,,feet,stripes,W,F,Yes,stripes,5.0,mid,irrelevant
295,predict,predict,,,feet,stripes,W,F,No,stripes,4.0,mid,irrelevant
257,predict,predict,,,feet,stripes,W,C,Yes,stripes,-3.0,mid,irrelevant
102,predict,predict,,,stripes,feet,W,F,Yes,stripes,7.0,mid,relevant
22,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
196,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
157,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
260,predict,predict,,,stripes,feet,E,C,No,stripes,5.0,mid,relevant
216,predict,predict,,,stripes,feet,E,F,No,stripes,-7.0,mid,relevant
60,predict,predict,,,stripes,feet,E,C,No,stripes,5.0,mid,relevant
207,predict,predict,,,feet,stripes,E,F,Yes,stripes,4.0,mid,irrelevant
83,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
45,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
47,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
300,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
71,predict,predict,,,feet,stripes,W,F,Yes,stripes,3.0,mid,irrelevant
2,predict,predict,,,stripes,feet,W,C,No,stripes,-5.0,mid,relevant
154,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
159,predict,predict,,,feet,stripes,E,F,No,stripes,0.0,mid,irrelevant
28,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
242,predict,predict,,,stripes,feet,W,C,Yes,stripes,6.0,mid,relevant
248,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
93,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
148,predict,predict,,,stripes,feet,E,C,Yes,stripes,6.0,mid,relevant
70,predict,predict,,,stripes,feet,W,F,Yes,stripes,6.0,mid,relevant
126,predict,predict,,,stripes,feet,W,C,No,stripes,-4.0,mid,relevant
195,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
46,predict,predict,,,stripes,feet,W,C,No,stripes,4.0,mid,relevant
33,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
49,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
258,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
64,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
68,predict,predict,,,stripes,feet,E,C,Yes,stripes,4.0,mid,relevant
55,predict,predict,,,feet,stripes,W,F,Yes,stripes,3.0,mid,irrelevant
192,predict,predict,,,stripes,feet,E,F,Yes,stripes,-4.0,mid,relevant
278,predict,predict,,,stripes,feet,W,C,No,stripes,5.0,mid,relevant
156,predict,predict,,,stripes,feet,E,C,Yes,stripes,-6.0,mid,relevant
253,predict,predict,,,feet,stripes,E,C,Yes,stripes,-7.0,mid,irrelevant
225,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
61,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
115,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
97,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
79,predict,predict,,,feet,stripes,W,F,Yes,stripes,4.0,mid,irrelevant
198,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
147,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
181,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
133,predict,predict,,,feet,stripes,E,C,Yes,stripes,-3.0,mid,irrelevant
35,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
175,predict,predict,,,feet,stripes,E,F,Yes,stripes,2.0,mid,irrelevant
56,predict,predict,,,stripes,feet,E,C,Yes,stripes,0.0,mid,relevant
239,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
153,predict,predict,,,feet,stripes,W,C,Yes,stripes,3.0,mid,irrelevant
142,predict,predict,,,stripes,feet,W,C,No,stripes,0.0,mid,relevant
189,predict,predict,,,feet,stripes,W,C,No,stripes,3.0,mid,irrelevant
165,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
63,predict,predict,,,feet,stripes,W,F,Yes,stripes,3.0,mid,irrelevant
158,predict,predict,,,stripes,feet,W,F,No,stripes,4.0,mid,relevant
136,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
143,predict,predict,,,feet,stripes,E,F,Yes,stripes,-5.0,mid,irrelevant
41,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
222,predict,predict,,,stripes,feet,W,C,Yes,stripes,-6.0,mid,relevant
162,predict,predict,,,stripes,feet,W,C,No,stripes,0.0,mid,relevant
169,predict,predict,,,feet,stripes,E,C,Yes,stripes,-5.0,mid,irrelevant
297,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
32,predict,predict,,,stripes,feet,E,C,Yes,stripes,-5.0,mid,relevant
212,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
262,predict,predict,,,stripes,feet,W,C,Yes,stripes,-3.0,mid,relevant
23,predict,predict,,,feet,stripes,E,F,Yes,stripes,2.0,mid,irrelevant
264,predict,predict,,,stripes,feet,E,F,No,stripes,0.0,mid,relevant
238,predict,predict,,,stripes,feet,W,C,No,stripes,6.0,mid,relevant
267,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
34,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
164,predict,predict,,,stripes,feet,E,C,Yes,stripes,0.0,mid,relevant
52,predict,predict,,,stripes,feet,E,C,No,stripes,0.0,mid,relevant
218,predict,predict,,,stripes,feet,W,F,No,stripes,-6.0,mid,relevant
75,predict,predict,,,feet,stripes,W,F,Yes,stripes,6.0,mid,irrelevant
208,predict,predict,,,stripes,feet,E,C,Yes,stripes,5.0,mid,relevant
27,predict,predict,,,feet,stripes,E,F,Yes,stripes,-3.0,mid,irrelevant
3,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
146,predict,predict,,,stripes,feet,W,F,Yes,stripes,2.0,mid,relevant
30,predict,predict,,,stripes,feet,W,F,Yes,stripes,5.0,mid,relevant
92,predict,predict,,,stripes,feet,E,C,Yes,stripes,5.0,mid,relevant
220,predict,predict,,,stripes,feet,E,F,Yes,stripes,-7.0,mid,relevant
172,predict,predict,,,stripes,feet,E,C,Yes,stripes,6.0,mid,relevant
31,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
113,predict,predict,,,feet,stripes,E,C,Yes,stripes,2.0,mid,irrelevant
273,predict,predict,,,feet,stripes,W,C,Yes,stripes,-5.0,mid,irrelevant
88,predict,predict,,,stripes,feet,E,C,Yes,stripes,4.0,mid,relevant
194,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
105,predict,predict,,,feet,stripes,E,C,Yes,stripes,-2.0,mid,irrelevant
230,predict,predict,,,stripes,feet,W,F,Yes,stripes,-5.0,mid,relevant
50,predict,predict,,,stripes,feet,W,C,No,stripes,5.0,mid,relevant
26,predict,predict,,,stripes,feet,W,C,No,stripes,0.0,mid,relevant
166,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
145,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
206,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
13,predict,predict,,,feet,stripes,E,C,Yes,stripes,6.0,mid,irrelevant
116,predict,predict,,,stripes,feet,E,F,No,stripes,6.0,mid,relevant
251,predict,predict,,,feet,stripes,E,F,No,stripes,-4.0,mid,irrelevant
100,predict,predict,,,stripes,feet,E,C,Yes,stripes,-5.0,mid,relevant
299,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
199,predict,predict,,,feet,stripes,E,F,Yes,stripes,-5.0,mid,irrelevant
53,predict,predict,,,feet,stripes,W,C,No,stripes,2.0,mid,irrelevant
152,predict,predict,,,stripes,feet,E,C,Yes,stripes,6.0,mid,relevant
204,predict,predict,,,stripes,feet,E,C,Yes,stripes,-7.0,mid,relevant
185,predict,predict,,,feet,stripes,E,C,Yes,stripes,3.0,mid,irrelevant
15,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
174,predict,predict,,,stripes,feet,W,F,No,stripes,4.0,mid,relevant
163,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
122,predict,predict,,,stripes,feet,W,F,No,stripes,4.0,mid,relevant
250,predict,predict,,,stripes,feet,W,C,Yes,stripes,-7.0,mid,relevant
193,predict,predict,,,feet,stripes,E,C,Yes,stripes,-6.0,mid,irrelevant
43,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
269,predict,predict,,,feet,stripes,W,C,Yes,stripes,-2.0,mid,irrelevant
274,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
57,predict,predict,,,feet,stripes,W,C,Yes,stripes,4.0,mid,irrelevant
67,predict,predict,,,feet,stripes,E,F,Yes,stripes,2.0,mid,irrelevant
286,predict,predict,,,stripes,feet,W,F,No,stripes,0.0,mid,relevant
246,predict,predict,,,stripes,feet,W,C,Yes,stripes,-6.0,mid,relevant
6,predict,predict,,,stripes,feet,W,F,Yes,stripes,4.0,mid,relevant
134,predict,predict,,,stripes,feet,W,C,Yes,stripes,-5.0,mid,relevant
298,predict,predict,,,stripes,feet,W,C,Yes,stripes,-2.0,mid,relevant
82,predict,predict,,,stripes,feet,W,C,Yes,stripes,3.0,mid,relevant
276,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
228,predict,predict,,,stripes,feet,E,C,Yes,stripes,6.0,mid,relevant
229,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
291,predict,predict,,,feet,stripes,W,F,Yes,stripes,5.0,mid,irrelevant
219,predict,predict,,,feet,stripes,E,F,No,stripes,0.0,mid,irrelevant
125,predict,predict,,,feet,stripes,W,C,Yes,stripes,-3.0,mid,irrelevant
77,predict,predict,,,feet,stripes,W,C,Yes,stripes,-6.0,mid,irrelevant
81,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
44,predict,predict,,,stripes,feet,E,C,No,stripes,4.0,mid,relevant
87,predict,predict,,,feet,stripes,W,F,Yes,stripes,2.0,mid,irrelevant
292,predict,predict,,,stripes,feet,E,F,Yes,stripes,0.0,mid,relevant
144,predict,predict,,,stripes,feet,E,F,Yes,stripes,5.0,mid,relevant
149,predict,predict,,,feet,stripes,W,C,Yes,stripes,6.0,mid,irrelevant
237,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
171,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
202,predict,predict,,,stripes,feet,W,C,No,stripes,0.0,mid,relevant
179,predict,predict,,,feet,stripes,W,F,No,stripes,2.0,mid,irrelevant
10,predict,predict,,,stripes,feet,W,C,Yes,stripes,-6.0,mid,relevant
261,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
66,predict,predict,,,stripes,feet,W,C,Yes,stripes,-6.0,mid,relevant
139,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
215,predict,predict,,,feet,stripes,W,F,Yes,stripes,-3.0,mid,irrelevant
1,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
84,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
231,predict,predict,,,feet,stripes,E,F,Yes,stripes,-3.0,mid,irrelevant
244,predict,predict,,,stripes,feet,E,C,Yes,stripes,7.0,mid,relevant
7,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
243,predict,predict,,,feet,stripes,W,F,No,stripes,5.0,mid,irrelevant
14,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
255,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
137,predict,predict,,,feet,stripes,W,C,Yes,stripes,-4.0,mid,irrelevant
98,predict,predict,,,stripes,feet,W,C,Yes,stripes,2.0,mid,relevant
21,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
271,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
183,predict,predict,,,feet,stripes,W,F,No,stripes,6.0,mid,irrelevant
280,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
118,predict,predict,,,stripes,feet,W,F,Yes,stripes,-5.0,mid,relevant
155,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
287,predict,predict,,,feet,stripes,E,F,Yes,stripes,3.0,mid,irrelevant
54,predict,predict,,,stripes,feet,W,F,No,stripes,5.0,mid,relevant
65,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
203,predict,predict,,,feet,stripes,W,F,Yes,stripes,-4.0,mid,irrelevant
59,predict,predict,,,feet,stripes,W,F,No,stripes,0.0,mid,irrelevant
103,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
85,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
131,predict,predict,,,feet,stripes,W,F,No,stripes,-5.0,mid,irrelevant
170,predict,predict,,,stripes,feet,W,C,No,stripes,7.0,mid,relevant
12,predict,predict,,,stripes,feet,E,F,Yes,stripes,-4.0,mid,relevant
281,predict,predict,,,feet,stripes,E,C,Yes,stripes,-6.0,mid,irrelevant
227,predict,predict,,,feet,stripes,W,F,Yes,stripes,5.0,mid,irrelevant
268,predict,predict,,,stripes,feet,E,C,No,stripes,0.0,mid,relevant
296,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
294,predict,predict,,,stripes,feet,W,F,Yes,stripes,4.0,mid,relevant
37,predict,predict,,,feet,stripes,E,C,Yes,stripes,6.0,mid,irrelevant
124,predict,predict,,,stripes,feet,E,F,No,stripes,7.0,mid,relevant
209,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
123,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
217,predict,predict,,,feet,stripes,W,C,Yes,stripes,-5.0,mid,irrelevant
69,predict,predict,,,feet,stripes,E,C,Yes,stripes,4.0,mid,irrelevant
226,predict,predict,,,stripes,feet,W,C,Yes,stripes,-3.0,mid,relevant
72,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
129,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
48,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
190,predict,predict,,,stripes,feet,W,C,No,stripes,-4.0,mid,relevant
236,predict,predict,,,stripes,feet,E,C,Yes,stripes,5.0,mid,relevant
178,predict,predict,,,stripes,feet,W,F,Yes,stripes,6.0,mid,relevant
16,predict,predict,,,stripes,feet,E,F,Yes,stripes,0.0,mid,relevant
119,predict,predict,,,feet,stripes,E,F,Yes,stripes,4.0,mid,irrelevant
107,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
168,predict,predict,,,stripes,feet,E,C,Yes,stripes,-6.0,mid,relevant
73,predict,predict,,,feet,stripes,E,C,Yes,stripes,-3.0,mid,irrelevant
138,predict,predict,,,stripes,feet,W,C,Yes,stripes,4.0,mid,relevant
214,predict,predict,,,stripes,feet,W,C,Yes,stripes,0.0,mid,relevant
151,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
99,predict,predict,,,feet,stripes,W,F,Yes,stripes,5.0,mid,irrelevant
187,predict,predict,,,feet,stripes,E,F,Yes,stripes,-4.0,mid,irrelevant
128,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
58,predict,predict,,,stripes,feet,W,C,Yes,stripes,3.0,mid,relevant
224,predict,predict,,,stripes,feet,E,C,No,stripes,4.0,mid,relevant
140,predict,predict,,,stripes,feet,E,C,Yes,stripes,0.0,mid,relevant
232,predict,predict,,,stripes,feet,E,F,Yes,stripes,5.0,mid,relevant
9,predict,predict,,,feet,stripes,W,C,No,stripes,0.0,mid,irrelevant
4,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
191,predict,predict,,,feet,stripes,E,F,Yes,stripes,-4.0,mid,irrelevant
80,predict,predict,,,stripes,feet,E,C,No,stripes,5.0,mid,relevant
252,predict,predict,,,stripes,feet,E,F,Yes,stripes,6.0,mid,relevant
141,predict,predict,,,feet,stripes,W,C,Yes,stripes,5.0,mid,irrelevant
200,predict,predict,,,stripes,feet,E,F,Yes,stripes,5.0,mid,relevant
39,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
17,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
108,predict,predict,,,stripes,feet,E,C,No,stripes,0.0,mid,relevant
11,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
121,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
188,predict,predict,,,stripes,feet,E,F,Yes,stripes,-5.0,mid,relevant
167,predict,predict,,,feet,stripes,W,F,Yes,stripes,5.0,mid,irrelevant
150,predict,predict,,,stripes,feet,W,C,Yes,stripes,-4.0,mid,relevant
184,predict,predict,,,stripes,feet,E,F,Yes,stripes,0.0,mid,relevant
19,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
38,predict,predict,,,stripes,feet,W,C,No,stripes,-7.0,mid,relevant
180,predict,predict,,,stripes,feet,E,F,Yes,stripes,4.0,mid,relevant
89,predict,predict,,,feet,stripes,W,C,Yes,stripes,-5.0,mid,irrelevant
279,predict,predict,,,feet,stripes,E,F,Yes,stripes,-4.0,mid,irrelevant
95,predict,predict,,,feet,stripes,W,F,Yes,stripes,0.0,mid,irrelevant
20,predict,predict,,,stripes,feet,E,C,Yes,stripes,0.0,mid,relevant
117,predict,predict,,,feet,stripes,W,C,Yes,stripes,0.0,mid,irrelevant
160,predict,predict,,,stripes,feet,E,F,Yes,stripes,5.0,mid,relevant
109,predict,predict,,,feet,stripes,W,C,Yes,stripes,7.0,mid,irrelevant
234,predict,predict,,,stripes,feet,W,C,Yes,stripes,7.0,mid,relevant
176,predict,predict,,,stripes,feet,E,F,Yes,stripes,4.0,mid,relevant
18,predict,predict,,,stripes,feet,W,F,Yes,stripes,0.0,mid,relevant
210,predict,predict,,,stripes,feet,W,C,No,stripes,7.0,mid,relevant
5,predict,predict,,,feet,stripes,W,C,Yes,stripes,-3.0,mid,irrelevant
106,predict,predict,,,stripes,feet,W,C,Yes,stripes,5.0,mid,relevant
127,predict,predict,,,feet,stripes,W,F,Yes,stripes,-5.0,mid,irrelevant
120,predict,predict,,,stripes,feet,E,F,Yes,stripes,0.0,mid,relevant
25,predict,predict,,,feet,stripes,W,C,Yes,stripes,-7.0,mid,irrelevant
182,predict,predict,,,stripes,feet,W,F,No,stripes,6.0,mid,relevant
205,predict,predict,,,feet,stripes,E,C,Yes,stripes,-7.0,mid,irrelevant
96,predict,predict,,,stripes,feet,E,C,Yes,stripes,5.0,mid,relevant
42,predict,predict,,,stripes,feet,W,C,No,stripes,6.0,mid,relevant
259,predict,predict,,,feet,stripes,E,F,Yes,stripes,-4.0,mid,irrelevant
288,predict,predict,,,stripes,feet,E,F,No,stripes,5.0,mid,relevant
247,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
221,predict,predict,,,feet,stripes,W,C,Yes,stripes,-4.0,mid,irrelevant
130,predict,predict,,,stripes,feet,W,C,No,stripes,-6.0,mid,relevant
241,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
249,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
277,predict,predict,,,feet,stripes,E,C,Yes,stripes,-5.0,mid,irrelevant
111,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
8,predict,predict,,,stripes,feet,E,F,No,stripes,5.0,mid,relevant
290,predict,predict,,,stripes,feet,W,C,No,stripes,7.0,mid,relevant
213,predict,predict,,,feet,stripes,E,C,Yes,stripes,0.0,mid,irrelevant
223,predict,predict,,,feet,stripes,E,F,Yes,stripes,0.0,mid,irrelevant
36,predict,predict,,,stripes,feet,E,F,Yes,stripes,7.0,mid,relevant
112,predict,predict,,,stripes,feet,E,C,Yes,stripes,5.0,mid,relevant
104,predict,predict,,,stripes,feet,E,C,Yes,stripes,0.0,mid,relevant
51,predict,predict,,,feet,stripes,E,F,Yes,stripes,5.0,mid,irrelevant
293,predict,predict,,,feet,stripes,E,C,Yes,stripes,5.0,mid,irrelevant
90,predict,predict,,,stripes,feet,W,C,Yes,stripes,6.0,mid,relevant
114,predict,predict,,,stripes,feet,W,F,No,stripes,3.0,mid,relevant
110,predict,predict,,,stripes,feet,W,C,Yes,stripes,4.0,mid,relevant
