participant,training_responses,fertility_score,error,feedback,trial_stop_time,testing_image_order,testing_responses,training_categories,training_feet,training_stripes,testing_categories,conditionOrder,training_image_order,attention_check,cogpro_predict,cogpro_explain,relevant_dim,irrelevant_dim,feet_high,stripes_low,stripes_high,feet_low,feet_discrete_slider.response,feet_direction_slider.response,feet_continuous_slider.response,stripes_discrete_slider.response,stripes_direction_slider.response,stripes_continuous_slider.response
058,"[4.0, 1.0, 3.0, 7.0, 6.0, 6.0, 9.0, 3.0, 3.0, 10.0, 4.0, 7.0, 6.0, 6.0, 6.0, 7.0]","[1.0, 5.0, 10.0, 8.0, 1.0, 6.0, 9.0, 7.0, 5.0, 10.0, 3.0, 8.0, 8.0, 6.0, 9.0, 3.0]","[3.0, 4.0, 7.0, 1.0, 5.0, 0.0, 0.0, 4.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 3.0, 4.0]",[],443.401,"['W_F', 'E_F', 'E_C', 'W_C']","[3.0, 6.0, 9.0, 8.0]","['low', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low']","['F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C']","['E', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W', 'W', 'E', 'W', 'E']","['high', 'low', 'low', 'high']",58,"['E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'W_C', 'W_F', 'E_C', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'E_F', 'W_F', 'E_C']",1,6.0,6.0,stripes,feet,C,E,W,F,Yes,Webbed,6.0,No,,
096,"[10.0, 7.0, 9.0, 7.0, 8.0, 5.0, 7.0, 4.0, 10.0, 5.0, 5.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[7.0, 9.0, 3.0, 4.0, 4.0, 4.0, 4.0, 10.0, 5.0, 7.0, 3.0, 7.0, 7.0, 8.0, 8.0, 3.0]","[3.0, 2.0, 6.0, 3.0, 4.0, 1.0, 3.0, 6.0, 5.0, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 4.0]",[],542.7205,"['E_F', 'W_F', 'E_C', 'W_C']","[5.0, 7.0, 5.0, 7.0]","['high', 'high', 'low', 'low', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low']","['F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C']","['E', 'E', 'W', 'W', 'W', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W']","['high', 'low', 'high', 'low']",96,"['E_F', 'E_C', 'W_F', 'W_C', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C']",1,7.0,5.0,stripes,feet,F,W,E,C,No,,,No,,
153,"[5.0, 3.0, 7.0, 2.0, 2.0, 4.0, 8.0, 8.0, 2.0, 6.0, 4.0, 6.0, 4.0, 10.0, 2.0, 7.0]","[2.0, 2.0, 4.0, 8.0, 2.0, 1.0, 4.0, 6.0, 5.0, 8.0, 4.0, 10.0, 9.0, 5.0, 5.0, 3.0]","[3.0, 1.0, 3.0, 6.0, 0.0, 3.0, 4.0, 2.0, 3.0, 2.0, 0.0, 4.0, 5.0, 5.0, 3.0, 4.0]",[],390.9009,"['W_C', 'E_F', 'E_C', 'W_F']","[4.0, 6.0, 8.0, 3.0]","['high', 'low', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'high', 'low', 'low']","['C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F']","['E', 'W', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W', 'E']","['high', 'low', 'high', 'low']",153,"['E_C', 'W_F', 'E_F', 'W_C', 'W_F', 'E_F', 'W_C', 'E_C', 'W_F', 'W_C', 'E_F', 'E_C', 'W_C', 'E_C', 'W_F', 'E_F']",1,6.0,6.0,feet,stripes,C,E,W,F,Yes, Curved/Pointy,4.0,Yes, Up/Right,3.0
006,"[5.0, 1.0, 8.0, 3.0, 9.0, 6.0, 2.0, 5.0, 1.0, 1.0, 9.0, 8.0, 2.0, 5.0, 7.0, 9.0]","[1.0, 9.0, 6.0, 1.0, 9.0, 7.0, 6.0, 1.0, 5.0, 2.0, 7.0, 5.0, 1.0, 6.0, 4.0, 6.0]","[4.0, 8.0, 2.0, 2.0, 0.0, 1.0, 4.0, 4.0, 4.0, 1.0, 2.0, 3.0, 1.0, 1.0, 3.0, 3.0]",['Nothing was confusing. The study was well-written and easy to understand. I did not notice any errors.'],360.3262,"['W_C', 'W_F', 'E_C', 'E_F']","[7.0, 8.0, 5.0, 2.0]","['low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'high']","['F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C']","['E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'W']","['high', 'high', 'low', 'low']",6,"['E_F', 'W_C', 'W_F', 'E_C', 'W_F', 'W_C', 'E_C', 'E_F', 'E_C', 'E_F', 'W_F', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C']",1,7.0,1.0,stripes,feet,C,E,W,F,No,,,Yes,Up/Left,7.0
132,"[5.0, 4.0, 2.0, 4.0, 4.0, 7.0, 6.0, 4.0, 2.0, 6.0, 9.0, 3.0, 1.0, 3.0, 1.0, 8.0]","[2.0, 2.0, 4.0, 4.0, 7.0, 6.0, 4.0, 1.0, 6.0, 9.0, 3.0, 1.0, 6.0, 1.0, 7.0, 7.0]","[3.0, 2.0, 2.0, 0.0, 3.0, 1.0, 2.0, 3.0, 4.0, 3.0, 6.0, 2.0, 5.0, 2.0, 6.0, 1.0]",['none'],361.3787,"['E_C', 'W_C', 'E_F', 'W_F']","[7.0, 3.0, 4.0, 6.0]","['low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'low', 'low', 'low', 'high', 'high']","['C', 'F', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F']","['W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'W', 'W', 'E', 'E']","['high', 'low', 'high', 'low']",132,"['W_C', 'E_F', 'W_F', 'E_C', 'E_C', 'W_C', 'E_F', 'W_F', 'E_C', 'E_F', 'W_C', 'W_F', 'W_C', 'W_F', 'E_C', 'E_F']",1,5.0,5.0,stripes,feet,C,W,E,F,No,,,No,,
209,"[8.0, 4.0, 8.0, 9.0, 5.0, 1.0, 4.0, 8.0, 5.0, 7.0, 3.0, 7.0, 8.0, 3.0, 8.0, 5.0]","[3.0, 7.0, 3.0, 6.0, 6.0, 6.0, 6.0, 7.0, 2.0, 8.0, 2.0, 9.0, 9.0, 6.0, 7.0, 1.0]","[5.0, 3.0, 5.0, 3.0, 1.0, 5.0, 2.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 4.0]",[],345.514,"['W_C', 'W_F', 'E_C', 'E_F']","[9.0, 5.0, 8.0, 3.0]","['low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low']","['F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F']","['E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W']","['high', 'low', 'high', 'low']",209,"['E_F', 'W_C', 'W_F', 'E_C', 'W_C', 'W_F', 'E_F', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C', 'E_C', 'E_F', 'W_C', 'W_F']",1,7.0,5.0,feet,stripes,C,W,E,F,Yes, Curved/Pointy,7.0,No,,
111,"[5.0, 3.0, 5.0, 7.0, 1.0, 6.0, 4.0, 6.0, 3.0, 4.0, 4.0, 1.0, 8.0, 7.0, 7.0, 8.0]","[3.0, 4.0, 10.0, 3.0, 8.0, 6.0, 5.0, 5.0, 4.0, 6.0, 1.0, 8.0, 7.0, 4.0, 4.0, 4.0]","[2.0, 1.0, 5.0, 4.0, 7.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 7.0, 1.0, 3.0, 3.0, 4.0]",[],534.6789,"['W_C', 'W_F', 'E_F', 'E_C']","[6.0, 8.0, 5.0, 4.0]","['high', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low']","['F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C']","['W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'E', 'W', 'W']","['low', 'high', 'high', 'low']",111,"['W_F', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C', 'W_C', 'E_F', 'W_C', 'W_F', 'E_C', 'E_F', 'E_F', 'E_C', 'W_F', 'W_C']",1,3.0,5.0,feet,stripes,F,W,E,C,Yes,Webbed,2.0,No,,
129,"[8.0, 6.0, 9.0, 3.0, 3.0, 8.0, 2.0, 5.0, 5.0, 6.0, 2.0, 6.0, 3.0, 3.0, 2.0, 7.0]","[8.0, 8.0, 2.0, 4.0, 7.0, 10.0, 6.0, 3.0, 3.0, 4.0, 7.0, 1.0, 6.0, 1.0, 5.0, 3.0]","[0.0, 2.0, 7.0, 1.0, 4.0, 2.0, 4.0, 2.0, 2.0, 2.0, 5.0, 5.0, 3.0, 2.0, 3.0, 4.0]","['I enjoyed taking part in the experience as I felt like I was in detective mode trying to figure out what features may have increased fertility. There were some things I wished I had paid better attention to such as the feet. I am unsure of eye dilation was a factor, but that was something I heavily looked at when considering my choice. Thank you.']",624.9046,"['E_F', 'W_C', 'W_F', 'E_C']","[3.0, 7.0, 8.0, 2.0]","['high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low']","['C', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'F']","['E', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W', 'E']","['low', 'high', 'low', 'high']",129,"['E_C', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'W_F', 'E_F', 'W_F', 'W_C', 'E_C', 'E_F', 'E_C', 'W_F', 'W_C', 'E_F']",1,7.0,6.0,feet,stripes,C,E,W,F,No,,,No,,
157,"[6.0, 2.0, 7.0, 7.0, 2.0, 3.0, 8.0, 8.0, 8.0, 8.0, 2.0, 3.0, 7.0, 8.0, 4.0, 2.0]","[1.0, 7.0, 4.0, 8.0, 4.0, 2.0, 8.0, 6.0, 9.0, 7.0, 4.0, 4.0, 9.0, 9.0, 4.0, 4.0]","[5.0, 5.0, 3.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 2.0]",[],394.26,"['E_F', 'E_C', 'W_F', 'W_C']","[1.0, 7.0, 4.0, 9.0]","['low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low']","['F', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'E']","['low', 'high', 'low', 'high']",157,"['W_F', 'E_C', 'E_F', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_C', 'W_C', 'W_F', 'E_F', 'W_C', 'E_C', 'W_F', 'E_F']",1,5.0,2.0,feet,stripes,C,W,E,F,Yes, Curved/Pointy,7.0,No,,
125,"[5.0, 7.0, 6.0, 7.0, 7.0, 8.0, 8.0, 2.0, 9.0, 3.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0]","[8.0, 9.0, 1.0, 1.0, 4.0, 8.0, 3.0, 9.0, 7.0, 6.0, 4.0, 5.0, 4.0, 5.0, 6.0, 4.0]","[3.0, 2.0, 5.0, 6.0, 3.0, 0.0, 5.0, 7.0, 2.0, 3.0, 5.0, 3.0, 4.0, 3.0, 1.0, 3.0]",['Wasn’t expecting micro print and very hard to read'],501.344,"['E_C', 'W_F', 'W_C', 'E_F']","[6.0, 1.0, 9.0, 4.0]","['high', 'high', 'low', 'low', 'low', 'high', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low']","['C', 'C', 'F', 'F', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'E']","['high', 'low', 'high', 'low']",125,"['W_C', 'E_C', 'W_F', 'E_F', 'W_F', 'E_C', 'E_F', 'W_C', 'W_C', 'E_C', 'W_F', 'E_F', 'E_C', 'W_C', 'W_F', 'E_F']",1,6.0,5.0,feet,stripes,C,E,W,F,No,,,No,,
194,"[7.0, 2.0, 3.0, 6.0, 6.0, 8.0, 3.0, 5.0, 5.0, 4.0, 8.0, 6.0, 8.0, 7.0, 3.0, 8.0]","[2.0, 3.0, 7.0, 8.0, 10.0, 5.0, 7.0, 6.0, 2.0, 6.0, 6.0, 10.0, 7.0, 2.0, 10.0, 8.0]","[5.0, 1.0, 4.0, 2.0, 4.0, 3.0, 4.0, 1.0, 3.0, 2.0, 2.0, 4.0, 1.0, 5.0, 7.0, 0.0]","['I was hard for me to notice the small differences. When I could not figure it out based on looks, I was wondering if there was a number pattern to the fertility\xa0']",428.008,"['W_F', 'E_F', 'W_C', 'E_C']","[3.0, 8.0, 3.0, 9.0]","['low', 'low', 'high', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high']","['F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C']","['E', 'E', 'W', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W']","['high', 'low', 'high', 'low']",194,"['E_F', 'E_C', 'W_F', 'W_C', 'W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C']",1,6.0,6.0,stripes,feet,F,E,W,C,No,,,No,,
085,"[9.0, 6.0, 7.0, 7.0, 7.0, 5.0, 10.0, 5.0, 3.0, 9.0, 6.0, 4.0, 10.0, 9.0, 3.0, 9.0]","[6.0, 5.0, 7.0, 2.0, 9.0, 10.0, 4.0, 3.0, 2.0, 9.0, 4.0, 10.0, 8.0, 7.0, 4.0, 7.0]","[3.0, 1.0, 0.0, 5.0, 2.0, 5.0, 6.0, 2.0, 1.0, 0.0, 2.0, 6.0, 2.0, 2.0, 1.0, 2.0]","[""I did not notice any errors. It may be helpful to let participants know they can write down or keep track of differences they notice, or that they shouldn't do this...not sure. I enjoyed the experiment overall.""]",1083.884,"['E_C', 'W_F', 'W_C', 'E_F']","[7.0, 10.0, 4.0, 4.0]","['high', 'low', 'high', 'low', 'high', 'high', 'low', 'low', 'low', 'high', 'low', 'high', 'high', 'high', 'low', 'low']","['C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F']","['W', 'E', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W', 'W', 'E', 'E', 'W']","['high', 'low', 'high', 'low']",85,"['W_C', 'E_F', 'E_C', 'W_F', 'E_C', 'W_C', 'W_F', 'E_F', 'E_F', 'E_C', 'W_F', 'W_C', 'W_C', 'E_C', 'E_F', 'W_F']",1,7.0,1.0,feet,stripes,C,E,W,F,No,,,Yes,Up/Left,3.0
216,"[5.0, 2.0, 3.0, 6.0, 5.0, 5.0, 4.0, 6.0, 7.0, 8.0, 3.0, 6.0, 7.0, 5.0, 6.0, 6.0]","[2.0, 4.0, 6.0, 4.0, 4.0, 4.0, 7.0, 8.0, 10.0, 2.0, 5.0, 9.0, 2.0, 4.0, 8.0, 7.0]","[3.0, 2.0, 3.0, 2.0, 1.0, 1.0, 3.0, 2.0, 3.0, 6.0, 2.0, 3.0, 5.0, 1.0, 2.0, 1.0]",[],300.3462,"['W_C', 'E_F', 'E_C', 'W_F']","[6.0, 6.0, 7.0, 4.0]","['low', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'low', 'low', 'high', 'high']","['F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'C', 'F']","['W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'E']","['low', 'high', 'high', 'low']",216,"['W_F', 'W_C', 'E_F', 'E_C', 'W_C', 'W_F', 'E_F', 'E_C', 'E_F', 'W_F', 'W_C', 'E_C', 'W_F', 'W_C', 'E_C', 'E_F']",1,5.0,4.0,stripes,feet,C,W,E,F,No,,,Yes, Up/Right,5.0
053,"[5.0, 3.0, 6.0, 8.0, 2.0, 2.0, 9.0, 5.0, 8.0, 8.0, 7.0, 10.0, 9.0, 2.0, 8.0, 2.0]","[3.0, 4.0, 9.0, 8.0, 4.0, 10.0, 7.0, 5.0, 5.0, 6.0, 6.0, 4.0, 10.0, 9.0, 6.0, 7.0]","[2.0, 1.0, 3.0, 0.0, 2.0, 8.0, 2.0, 0.0, 3.0, 2.0, 1.0, 6.0, 1.0, 7.0, 2.0, 5.0]",[],495.6897,"['W_F', 'W_C', 'E_F', 'E_C']","[3.0, 7.0, 6.0, 10.0]","['low', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low']","['F', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['W', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W']","['low', 'high', 'low', 'high']",53,"['W_F', 'E_F', 'W_C', 'E_C', 'W_F', 'E_C', 'W_C', 'E_F', 'W_C', 'E_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F']",1,3.0,2.0,feet,stripes,C,W,E,F,No,,,Yes, Up/Right,4.0
089,"[8.0, 2.0, 6.0, 10.0, 6.0, 5.0, 5.0, 3.0, 7.0, 2.0, 2.0, 7.0, 3.0, 4.0, 1.0, 8.0]","[2.0, 8.0, 9.0, 4.0, 7.0, 1.0, 5.0, 4.0, 6.0, 5.0, 3.0, 1.0, 8.0, 7.0, 1.0, 3.0]","[6.0, 6.0, 3.0, 6.0, 1.0, 4.0, 0.0, 1.0, 1.0, 3.0, 1.0, 6.0, 5.0, 3.0, 0.0, 5.0]",[],258.222,"['E_F', 'E_C', 'W_F', 'W_C']","[5.0, 9.0, 3.0, 1.0]","['low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low']","['F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['W', 'W', 'E', 'E', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'W', 'E']","['low', 'high', 'low', 'high']",89,"['W_F', 'W_C', 'E_C', 'E_F', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'E_C', 'W_F', 'E_F']",1,6.0,5.0,feet,stripes,C,W,E,F,No,,,Yes, Up/Right,3.0
178,"[6.0, 6.0, 4.0, 7.0, 8.0, 6.0, 9.0, 4.0, 2.0, 7.0, 5.0, 8.0, 3.0, 4.0, 7.0, 6.0]","[6.0, 3.0, 10.0, 1.0, 1.0, 7.0, 7.0, 4.0, 4.0, 8.0, 5.0, 6.0, 1.0, 10.0, 1.0, 8.0]","[0.0, 3.0, 6.0, 6.0, 7.0, 1.0, 2.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 6.0, 6.0, 2.0]",['I just thought there was an error in the picture shown I didnt know there were any slight differences'],337.6435,"['W_F', 'W_C', 'E_C', 'E_F']","[4.0, 8.0, 5.0, 1.0]","['high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high']","['F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W']","['high', 'high', 'low', 'low']",178,"['W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'E_C', 'W_C', 'W_F', 'E_F', 'E_C', 'W_C', 'E_F', 'W_F']",1,6.0,1.0,stripes,feet,C,E,W,F,No,,,No,,
210,"[6.0, 6.0, 9.0, 4.0, 6.0, 5.0, 5.0, 3.0, 6.0, 5.0, 8.0, 10.0, 7.0, 7.0, 7.0, 8.0]","[2.0, 9.0, 4.0, 10.0, 5.0, 5.0, 3.0, 6.0, 9.0, 8.0, 10.0, 3.0, 5.0, 7.0, 7.0, 4.0]","[4.0, 3.0, 5.0, 6.0, 1.0, 0.0, 2.0, 3.0, 3.0, 3.0, 2.0, 7.0, 2.0, 0.0, 0.0, 4.0]",[],474.793,"['E_F', 'W_F', 'W_C', 'E_C']","[6.0, 7.0, 4.0, 9.0]","['low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low']","['F', 'C', 'C', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['E', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'E']","['low', 'high', 'high', 'low']",210,"['E_F', 'W_C', 'E_C', 'W_F', 'W_F', 'E_F', 'E_C', 'W_C', 'W_C', 'E_C', 'W_F', 'E_F', 'E_C', 'W_C', 'W_F', 'E_F']",1,5.0,4.0,stripes,feet,C,E,W,F,Yes,Webbed,4.0,Yes, Up/Right,5.0
122,"[3.0, 4.0, 9.0, 1.0, 7.0, 4.0, 8.0, 6.0, 3.0, 10.0, 1.0, 7.0, 2.0, 9.0, 2.0, 9.0]","[7.0, 1.0, 9.0, 1.0, 6.0, 4.0, 10.0, 3.0, 4.0, 8.0, 2.0, 8.0, 3.0, 7.0, 6.0, 10.0]","[4.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 4.0, 1.0]",[],382.5174,"['W_F', 'E_F', 'E_C', 'W_C']","[10.0, 3.0, 6.0, 2.0]","['high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high']","['C', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C']","['W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W']","['high', 'low', 'low', 'high']",122,"['W_C', 'E_C', 'W_F', 'E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'E_F', 'W_C', 'E_C', 'W_F', 'E_C', 'E_F', 'W_F', 'W_C']",1,2.0,1.0,stripes,feet,C,E,W,F,No,,,No,,
109,"[6.0, 5.0, 5.0, 6.0, 8.0, 5.0, 8.0, 5.0, 3.0, 3.0, 2.0, 6.0, 6.0, 10.0, 10.0, 4.0]","[3.0, 7.0, 6.0, 10.0, 3.0, 6.0, 4.0, 7.0, 10.0, 4.0, 3.0, 1.0, 7.0, 6.0, 10.0, 3.0]","[3.0, 2.0, 1.0, 4.0, 5.0, 1.0, 4.0, 2.0, 7.0, 1.0, 1.0, 5.0, 1.0, 4.0, 0.0, 1.0]",[],683.297,"['W_C', 'W_F', 'E_F', 'E_C']","[7.0, 1.0, 4.0, 10.0]","['low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low']","['F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F']","['W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'W', 'W', 'E', 'E']","['high', 'low', 'low', 'high']",109,"['W_F', 'E_F', 'W_C', 'E_C', 'W_F', 'E_C', 'E_F', 'W_C', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'W_F', 'E_C', 'E_F']",1,7.0,3.0,feet,stripes,C,W,E,F,Yes, Curved/Pointy,5.0,Yes,Up/Left,3.0
102,"[10.0, 6.0, 2.0, 6.0, 7.0, 10.0, 10.0, 10.0, 1.0, 10.0, 6.0, 9.0, 2.0, 8.0, 9.0, 9.0]","[6.0, 2.0, 5.0, 3.0, 10.0, 1.0, 7.0, 10.0, 4.0, 7.0, 4.0, 8.0, 4.0, 4.0, 5.0, 10.0]","[4.0, 4.0, 3.0, 3.0, 3.0, 9.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 2.0, 4.0, 4.0, 1.0]",[],524.5657,"['W_F', 'E_F', 'E_C', 'W_C']","[10.0, 4.0, 2.0, 7.0]","['high', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high']","['C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C']","['W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W']","['high', 'low', 'low', 'high']",102,"['W_C', 'E_F', 'W_F', 'E_C', 'W_F', 'E_F', 'E_C', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C']",1,2.0,3.0,stripes,feet,C,E,W,F,No,,,No,,
